,Samlpe,Type,MSI.score,Genes
7796,TCGA-WE-A8ZM-06,SKCM,0.33388165946809,8.18195992317276
7797,TCGA-WE-A8ZN-06,SKCM,0.388354879548207,5.12588165538131
7798,TCGA-WE-A8ZO-06,SKCM,0.425136998838359,8.28818441863379
7799,TCGA-WE-A8ZQ-06,SKCM,0.431997289840723,8.7252014767127
7800,TCGA-WE-A8ZR-06,SKCM,0.426855132324212,7.84006149369933
7801,TCGA-WE-A8ZT-06,SKCM,0.386479888596234,8.24351671837185
7802,TCGA-WE-A8ZX-06,SKCM,0.385486258913337,8.34458442890933
7803,TCGA-WE-A8ZY-06,SKCM,0.426318435379334,7.8799579493202
7804,TCGA-WE-AA9Y-06,SKCM,0.40533891584755,7.07817752541367
7805,TCGA-WE-AAA0-06,SKCM,0.395062799517578,7.66394566839261
7806,TCGA-WE-AAA3-06,SKCM,0.412727338591643,7.88527511796903
7807,TCGA-WE-AAA4-06,SKCM,0.4132691144968,5.19759646519346
7808,TCGA-XV-AB01-06,SKCM,0.411100789085413,5.31856818479918
7809,TCGA-YD-A89C-06,SKCM,0.386479888596234,8.26287823713465
7810,TCGA-YD-A9TA-06,SKCM,0.405774577949876,8.60792557898955
7811,TCGA-YD-A9TB-06,SKCM,0.400647220522828,8.40034683899224
7812,TCGA-YG-AA3O-06,SKCM,0.401848874736076,8.47361719639708
7813,TCGA-YG-AA3P-06,SKCM,0.382833229203824,8.4368862440933
7814,TCGA-Z2-A8RT-06,SKCM,0.385817544851695,8.26124803442395
7815,TCGA-Z2-AA3S-06,SKCM,0.386921282217817,7.38646970832411
7816,TCGA-Z2-AA3V-06,SKCM,0.368600746514095,4.06955769134758
7817,TCGA-BF-A1PU-01,SKCM,0.370722275148167,7.10963303285392
7818,TCGA-BF-A1PV-01,SKCM,0.37684601401632,7.94343547368354
7819,TCGA-BF-A1PX-01,SKCM,0.366923648978518,6.26220629959724
7820,TCGA-BF-A1PZ-01,SKCM,0.395501575384977,7.60436031140167
7821,TCGA-BF-A1Q0-01,SKCM,0.36120689023873,7.85130985155946
7822,TCGA-BF-A3DJ-01,SKCM,0.340619235129396,7.92470095242218
7823,TCGA-BF-A3DL-01,SKCM,0.370833848176403,5.94545728075114
7824,TCGA-BF-A3DM-01,SKCM,0.376512661288479,7.56936091959608
7825,TCGA-BF-A3DN-01,SKCM,0.392427338213722,9.09686817448282
7826,TCGA-BF-A5EO-01,SKCM,0.382169208768249,6.04055906563155
7827,TCGA-BF-A5EP-01,SKCM,0.357495703225234,7.40074319555063
7828,TCGA-BF-A5EQ-01,SKCM,0.365804499871982,7.26016663634226
7829,TCGA-BF-A5ER-01,SKCM,0.388685507495314,5.4382172700103
7830,TCGA-BF-A5ES-01,SKCM,0.417055859813149,7.08601606241012
7831,TCGA-BF-A9VF-01,SKCM,0.361992885921963,7.03410646470664
7832,TCGA-BF-AAOU-01,SKCM,0.334568275666133,7.64187165830779
7833,TCGA-BF-AAOX-01,SKCM,0.347212085585645,6.90036677526551
7834,TCGA-BF-AAP1-01,SKCM,0.363339311629479,8.7952350177132
7835,TCGA-BF-AAP2-01,SKCM,0.366140335770504,7.52501310190222
7836,TCGA-BF-AAP4-01,SKCM,0.376179231517521,7.76837653781066
7837,TCGA-BF-AAP6-01,SKCM,0.387913924385948,8.63636634462154
7838,TCGA-BF-AAP7-01,SKCM,0.377734578239275,6.32785110268762
7839,TCGA-BF-AAP8-01,SKCM,0.356256516372818,7.1714712034051
7840,TCGA-D3-A5GT-01,SKCM,0.368489000645104,6.73124802390124
7841,TCGA-D9-A3Z4-01,SKCM,0.391657754252914,8.04936259367633
7842,TCGA-D9-A4Z2-01,SKCM,0.406645507672003,8.78314971294892
7843,TCGA-D9-A4Z3-01,SKCM,0.39220749896897,6.52033852830984
7844,TCGA-D9-A4Z5-01,SKCM,0.406536670205172,6.54444830826988
7845,TCGA-DA-A960-01,SKCM,0.380507819339446,4.83925329803633
7846,TCGA-EB-A1NK-01,SKCM,0.371391583924212,6.94638072142449
7847,TCGA-EB-A24C-01,SKCM,0.403267722339301,7.69568601132548
7848,TCGA-EB-A24D-01,SKCM,0.377068206384061,8.03806050242272
7849,TCGA-EB-A299-01,SKCM,0.400537929583729,7.41474039241078
7850,TCGA-EB-A3HV-01,SKCM,0.427820683977133,6.43133906006741
7851,TCGA-EB-A3XB-01,SKCM,0.40381306161659,7.94859933037935
7852,TCGA-EB-A3XC-01,SKCM,0.41781201761461,8.75939343879574
7853,TCGA-EB-A3XD-01,SKCM,0.405229979762559,5.48671072672377
7854,TCGA-EB-A3XE-01,SKCM,0.407842178211509,6.51013369850032
7855,TCGA-EB-A3XF-01,SKCM,0.408929199842869,8.19878694442791
7856,TCGA-EB-A3Y6-01,SKCM,0.383275739763504,7.57766321017001
7857,TCGA-EB-A3Y7-01,SKCM,0.418675712942892,5.17114060463437
7858,TCGA-EB-A41A-01,SKCM,0.413810687024985,8.12466012140651
7859,TCGA-EB-A41B-01,SKCM,0.383718114635775,7.01566181907971
7860,TCGA-EB-A42Y-01,SKCM,0.367371065648529,7.91226405850916
7861,TCGA-EB-A42Z-01,SKCM,0.327457434294153,8.14539644480933
7862,TCGA-EB-A430-01,SKCM,0.372952097911829,9.01455349324002
7863,TCGA-EB-A431-01,SKCM,0.389456678166666,7.57593514149152
7864,TCGA-EB-A44N-01,SKCM,0.381615624846454,7.89389930892142
7865,TCGA-EB-A44O-01,SKCM,0.358508792282431,8.04071472886698
7866,TCGA-EB-A44P-01,SKCM,0.373620373245737,8.31222536977938
7867,TCGA-EB-A4IQ-01,SKCM,0.400100683015481,6.54766133669782
7868,TCGA-EB-A4IS-01,SKCM,0.398897571202473,7.41472106346026
7869,TCGA-EB-A4OY-01,SKCM,0.399991350664181,4.58142181085146
7870,TCGA-EB-A4OZ-01,SKCM,0.395172505995779,4.63701638067307
7871,TCGA-EB-A4P0-01,SKCM,0.403594950641665,8.24178832259739
7872,TCGA-EB-A4XL-01,SKCM,0.407842178211509,7.88623426022181
7873,TCGA-EB-A51B-01,SKCM,0.421586873162706,8.53871752273444
7874,TCGA-EB-A550-01,SKCM,0.394294620494657,7.33845141263779
7875,TCGA-EB-A551-01,SKCM,0.360645202460216,7.31292478805228
7876,TCGA-EB-A553-01,SKCM,0.36120689023873,5.12670409220289
7877,TCGA-EB-A57M-01,SKCM,0.41510963222758,6.2851475260233
7878,TCGA-EB-A5FP-01,SKCM,0.40381306161659,8.6338204453159
7879,TCGA-EB-A5SE-01,SKCM,0.414676780426886,7.59116110548773
7880,TCGA-EB-A5SF-01,SKCM,0.424169648802638,3.98908948458465
7881,TCGA-EB-A5UM-01,SKCM,0.394733630019807,6.8715153610726
7882,TCGA-EB-A5VU-01,SKCM,0.396378726979646,8.72603030365328
7883,TCGA-EB-A6QY-01,SKCM,0.403594950641665,7.53902710158988
7884,TCGA-EB-A6QZ-01,SKCM,0.422986450566717,8.19018566785095
7885,TCGA-EB-A6R0-01,SKCM,0.420185936691721,8.16741272310473
7886,TCGA-EB-A82B-01,SKCM,0.50568771893437,7.22112081813761
7887,TCGA-EB-A82C-01,SKCM,0.424492170889205,8.3220674883134
7888,TCGA-EB-A85I-01,SKCM,0.406754336928712,6.32812418960298
7889,TCGA-EB-A85J-01,SKCM,0.404140166263924,7.29749562617196
7890,TCGA-EB-A97M-01,SKCM,0.381837083906047,6.78770576681872
7891,TCGA-ER-A194-01,SKCM,0.429428502087252,5.30160802813341
7892,TCGA-ER-A196-01,SKCM,0.406318970636192,6.67498157444943
7893,TCGA-ER-A19K-01,SKCM,0.400975043673087,7.12382813942099
7894,TCGA-ER-A19T-01,SKCM,0.408385791406414,7.15964304637742
7895,TCGA-ER-A2NB-01,SKCM,0.413485767904759,4.78433807608696
7896,TCGA-ER-A2NF-01,SKCM,0.405121035451321,6.46264785811679
7897,TCGA-ER-A42H-01,SKCM,0.414460305816098,8.97737367150079
7898,TCGA-FR-A2OS-01,SKCM,0.415217824888839,8.79772386104499
7899,TCGA-FR-A3R1-01,SKCM,0.421479157103307,9.06505458776216
7900,TCGA-FR-A726-01,SKCM,0.40805964807036,7.47910895176302
7901,TCGA-FR-A728-01,SKCM,0.416407408963568,6.62159146487441
7902,TCGA-FS-A1ZN-01,SKCM,0.415001431451972,9.31534435491435
7903,TCGA-FW-A5DX-01,SKCM,0.39539189392821,9.46475107850325
7904,TCGA-GF-A2C7-01,SKCM,0.399882010026675,8.79132527656848
7905,TCGA-GF-A769-01,SKCM,0.419538891513784,8.517738442829
7906,TCGA-GN-A263-01,SKCM,0.3965979315749,7.36221048041627
7907,TCGA-GN-A26C-01,SKCM,0.397474417045898,6.69242021844411
7908,TCGA-GN-A4U5-01,SKCM,0.423847054598434,7.74177814991565
7909,TCGA-GN-A8LN-01,SKCM,0.396159489073155,8.06287060839823
7910,TCGA-HR-A5NC-01,SKCM,0.379399162525578,7.27480252888622
7911,TCGA-IH-A3EA-01,SKCM,0.435735258873468,6.28720778088529
7912,TCGA-WE-A8K4-01,SKCM,0.407842178211509,7.31919460190439
7913,TCGA-XV-A9VZ-01,SKCM,0.408929199842869,7.52572546299425
7914,TCGA-XV-A9W2-01,SKCM,0.412185359156707,8.11598849091813
7915,TCGA-XV-A9W5-01,SKCM,0.406536670205172,8.73488725267187
7916,TCGA-XV-AAZV-01,SKCM,0.41435205632883,7.22460459042142
7917,TCGA-XV-AAZW-01,SKCM,0.404576190457916,7.96022846176243
7918,TCGA-XV-AAZY-01,SKCM,0.418243929912092,4.66258440892192
7919,TCGA-YG-AA3N-01,SKCM,0.418135963959497,6.21740371234819
7920,TCGA-3M-AB46-01,STAD,0.421155960662223,6.27993181298092
7921,TCGA-3M-AB47-01,STAD,0.392976789810754,6.07462806032271
7922,TCGA-B7-5818-01,STAD,0.356143810225275,6.7767824049023
7923,TCGA-B7-A5TI-01,STAD,0.749405545640754,6.16105123254411
7924,TCGA-B7-A5TJ-01,STAD,0.473007567916174,6.2528844492295
7925,TCGA-B7-A5TK-01,STAD,0.39539189392821,6.55845944874313
7926,TCGA-B7-A5TN-01,STAD,0.391547780167342,6.44405704907813
7927,TCGA-BR-4187-01,STAD,0.350497247084133,6.59249987332465
7928,TCGA-BR-4191-01,STAD,0.360645202460216,6.0773604864762
7929,TCGA-BR-4201-01,STAD,0.840120773461532,6.68522545124098
7930,TCGA-BR-4253-01,STAD,0.32964029003823,7.24096164880231
7931,TCGA-BR-4256-01,STAD,0.707613134492354,6.70768637163275
7932,TCGA-BR-4257-01,STAD,1.03061858584548,6.98963371849179
7933,TCGA-BR-4267-01,STAD,0.366476093510096,6.28866408260964
7934,TCGA-BR-4279-01,STAD,0.345509924251339,6.8643039107217
7935,TCGA-BR-4280-01,STAD,1.00201836053431,6.88475048778871
7936,TCGA-BR-4294-01,STAD,0.375623343928903,4.50034460713888
7937,TCGA-BR-4357-01,STAD,0.364908555088715,6.55895541361351
7938,TCGA-BR-4361-01,STAD,1.11509984782799,7.38308594469727
7939,TCGA-BR-4363-01,STAD,0.800247628453575,7.00908111926275
7940,TCGA-BR-4366-01,STAD,0.385375813359913,7.14868631666029
7941,TCGA-BR-4368-01,STAD,0.885418177834423,7.18743415249264
7942,TCGA-BR-4369-01,STAD,0.369047643455913,7.09521440012892
7943,TCGA-BR-4370-01,STAD,0.775766968848157,7.1449131921721
7944,TCGA-BR-4371-01,STAD,0.367482898138868,7.24447659276693
7945,TCGA-BR-6452-01,STAD,1.06474492003536,6.07908559225697
7946,TCGA-BR-6453-01,STAD,0.382279900066948,5.83478005682335
7947,TCGA-BR-6454-01,STAD,0.377623537635727,6.50121625681834
7948,TCGA-BR-6455-01,STAD,0.371503105204436,7.05856260269108
7949,TCGA-BR-6456-01,STAD,0.371949104138628,7.21288236090139
7950,TCGA-BR-6457-01,STAD,0.364348306920093,5.36408081451247
7951,TCGA-BR-6458-01,STAD,0.399772661101706,7.30393623964154
7952,TCGA-BR-6563-01,STAD,0.424384671538097,5.58934771249
7953,TCGA-BR-6564-01,STAD,0.374288339169031,5.30420814420555
7954,TCGA-BR-6565-01,STAD,0.386038359888614,7.38551417430187
7955,TCGA-BR-6566-01,STAD,0.819341190058771,6.23381691806276
7956,TCGA-BR-6705-01,STAD,0.384933946575176,5.87133577978772
7957,TCGA-BR-6707-01,STAD,0.375845724667824,6.52547111462457
7958,TCGA-BR-6709-01,STAD,0.372394965238024,6.67318486860789
7959,TCGA-BR-6710-01,STAD,0.378289653095451,4.40703242777804
7960,TCGA-BR-6801-01,STAD,0.427606172781899,6.31086624302048
7961,TCGA-BR-6802-01,STAD,0.563646269484064,6.34389133065801
7962,TCGA-BR-6803-01,STAD,0.375734538583156,5.40140796538209
7963,TCGA-BR-6852-01,STAD,0.761029906507091,6.63175904172234
7964,TCGA-BR-7196-01,STAD,0.428571222085267,6.14612468295631
7965,TCGA-BR-7197-01,STAD,0.435735258873468,6.57772105150242
7966,TCGA-BR-7704-01,STAD,0.42212533285652,6.55701220278043
7967,TCGA-BR-7707-01,STAD,0.87860764571753,6.81755427960217
7968,TCGA-BR-7715-01,STAD,0.416515504347494,6.52957092963723
7969,TCGA-BR-7716-01,STAD,0.42320164970806,6.58645242031512
7970,TCGA-BR-7717-01,STAD,0.433707277495855,6.12959364753626
7971,TCGA-BR-7722-01,STAD,0.388354879548207,5.34296756947213
7972,TCGA-BR-7723-01,STAD,0.423309237242387,6.8678229557454
7973,TCGA-BR-7851-01,STAD,0.954940735089093,6.81579824300035
7974,TCGA-BR-7901-01,STAD,0.434348000692569,6.38349365886157
7975,TCGA-BR-7957-01,STAD,0.391437797698,6.54750692328741
7976,TCGA-BR-7958-01,STAD,0.387362540835996,6.63695900536512
7977,TCGA-BR-7959-01,STAD,0.387583119544611,6.409134879617
7978,TCGA-BR-8058-01,STAD,0.403049528896525,6.15063279316151
7979,TCGA-BR-8059-01,STAD,0.604830437099103,6.38318263785031
7980,TCGA-BR-8060-01,STAD,0.398678715765025,5.99638757355235
7981,TCGA-BR-8077-01,STAD,0.431034530351614,7.37228681403153
7982,TCGA-BR-8080-01,STAD,0.390007262091559,6.11933638165865
7983,TCGA-BR-8081-01,STAD,0.751378022449154,6.43424801391671
7984,TCGA-BR-8284-01,STAD,0.533463676720404,6.794230989122
7985,TCGA-BR-8286-01,STAD,0.383386346199016,6.75495605390325
7986,TCGA-BR-8289-01,STAD,0.413052428548527,6.21265673013284
7987,TCGA-BR-8291-01,STAD,0.357383093847595,5.9294291640914
7988,TCGA-BR-8295-01,STAD,0.427713432366417,6.77121473953704
7989,TCGA-BR-8296-01,STAD,0.411209282790363,6.26571011569791
7990,TCGA-BR-8297-01,STAD,0.331590575866237,6.10904494963774
7991,TCGA-BR-8361-01,STAD,1.08140780613586,6.51682867865913
7992,TCGA-BR-8364-01,STAD,0.377179289736639,5.92632082037125
7993,TCGA-BR-8365-01,STAD,0.412727338591643,5.09938065421264
7994,TCGA-BR-8366-01,STAD,0.387803664533329,6.34917731187125
7995,TCGA-BR-8367-01,STAD,0.407733430987933,6.07345319516753
7996,TCGA-BR-8368-01,STAD,1.02871058595414,6.90417210153643
7997,TCGA-BR-8369-01,STAD,0.383275739763504,6.11155227655496
7998,TCGA-BR-8371-01,STAD,0.393965275660243,5.32235013113548
7999,TCGA-BR-8372-01,STAD,1.06591691807821,7.49775013914625
8000,TCGA-BR-8373-01,STAD,0.425459304765355,6.38161036274221
8001,TCGA-BR-8380-01,STAD,0.408277085153046,5.97734819268715
8002,TCGA-BR-8381-01,STAD,0.390557635974131,6.83093179575796
8003,TCGA-BR-8382-01,STAD,0.783079429873612,6.47933361292303
8004,TCGA-BR-8384-01,STAD,0.409689627953259,5.5539104056304
8005,TCGA-BR-8483-01,STAD,0.424814620890374,6.81898655585287
8006,TCGA-BR-8484-01,STAD,0.404249184667338,6.61256616846305
8007,TCGA-BR-8485-01,STAD,0.410775259008242,6.96739105383094
8008,TCGA-BR-8486-01,STAD,0.405774577949876,5.90206586549889
8009,TCGA-BR-8487-01,STAD,1.22354611595282,6.79568215432543
8010,TCGA-BR-8588-01,STAD,0.407515911946301,6.25777970297703
8011,TCGA-BR-8589-01,STAD,0.418891556007461,6.86388893000813
8012,TCGA-BR-8590-01,STAD,0.393635855624358,6.32323011584406
8013,TCGA-BR-8591-01,STAD,1.02715405150373,6.68125683923023
8014,TCGA-BR-8592-01,STAD,0.381394131786851,5.82457047817438
8015,TCGA-BR-8676-01,STAD,0.406427824526982,6.97505671205833
8016,TCGA-BR-8677-01,STAD,0.400865777566253,6.6900224088037
8017,TCGA-BR-8678-01,STAD,0.423631951714348,7.35385273096638
8018,TCGA-BR-8679-01,STAD,0.423739507165316,7.09655139656207
8019,TCGA-BR-8680-01,STAD,0.407298360103788,7.54174446637185
8020,TCGA-BR-8682-01,STAD,0.408494489469444,6.07948122946986
8021,TCGA-BR-8683-01,STAD,0.397145797392781,7.01222685717247
8022,TCGA-BR-8686-01,STAD,0.360308084795196,6.10932848645122
8023,TCGA-BR-8687-01,STAD,0.41510963222758,6.4584933130063
8024,TCGA-BR-8690-01,STAD,0.422771219320474,6.79355417579286
8025,TCGA-BR-A44T-01,STAD,0.405883472922256,5.59234413535853
8026,TCGA-BR-A44U-01,STAD,0.424169648802638,6.57743019829174
8027,TCGA-BR-A4CR-01,STAD,0.435948564860534,7.09346489382323
8028,TCGA-BR-A4CS-01,STAD,0.413810687024985,6.82372726747038
8029,TCGA-BR-A4IV-01,STAD,0.40979822782842,5.77034269742858
8030,TCGA-BR-A4J4-01,STAD,0.406754336928712,6.86436752057558
8031,TCGA-BR-A4J5-01,STAD,0.408711861029429,6.09270932821196
8032,TCGA-BR-A4J6-01,STAD,0.399553938384354,6.16092844253781
8033,TCGA-BR-A4J7-01,STAD,0.409581019902552,5.92538450155112
8034,TCGA-BR-A4J8-01,STAD,0.427820683977133,5.96097952793516
8035,TCGA-BR-A4J9-01,STAD,0.386259141133346,5.49268799934693
8036,TCGA-BR-A4PF-01,STAD,0.408711861029429,7.04180688238558
8037,TCGA-BR-A4QL-01,STAD,1.22583018037859,6.47368700466446
8038,TCGA-CD-5798-01,STAD,0.34289603673962,5.90413099580072
8039,TCGA-CD-5799-01,STAD,0.352193537745032,6.43569835763075
8040,TCGA-CD-5800-01,STAD,0.398569275594983,6.51972393666738
8041,TCGA-CD-5801-01,STAD,0.337996463515016,6.48690996474572
8042,TCGA-CD-5803-01,STAD,0.338567037001151,6.08093882414402
8043,TCGA-CD-5804-01,STAD,0.418027989926524,6.00876825304361
8044,TCGA-CD-5813-01,STAD,0.351062898940385,5.46186664073851
8045,TCGA-CD-8524-01,STAD,0.432318066949524,6.94857272767737
8046,TCGA-CD-8525-01,STAD,0.408385791406414,6.08783643103032
8047,TCGA-CD-8526-01,STAD,0.402067249827825,6.86374966991145
8048,TCGA-CD-8527-01,STAD,0.436055206028553,6.09853914944273
8049,TCGA-CD-8528-01,STAD,0.420724919415847,7.29322530371587
8050,TCGA-CD-8529-01,STAD,0.411209282790363,5.83412936864349
8051,TCGA-CD-8530-01,STAD,0.407080775450501,6.42399781433326
8052,TCGA-CD-8531-01,STAD,0.424492170889205,6.189725941005
8053,TCGA-CD-8532-01,STAD,0.404031139621825,6.07239458490158
8054,TCGA-CD-8533-01,STAD,0.396488333440545,7.7533252266267
8055,TCGA-CD-8534-01,STAD,0.419862450377524,6.23196180124084
8056,TCGA-CD-8535-01,STAD,0.447314700253176,7.06267932881794
8057,TCGA-CD-A486-01,STAD,0.395611248503802,6.70787766580012
8058,TCGA-CD-A487-01,STAD,0.415974946418097,6.40899275047484
8059,TCGA-CD-A489-01,STAD,0.392647143964263,6.17871824753412
8060,TCGA-CD-A48A-01,STAD,0.44020807501375,6.06639048314898
8061,TCGA-CD-A48C-01,STAD,0.434348000692569,7.16865873974726
8062,TCGA-CD-A4MG-01,STAD,1.11076412189981,6.52079033666011
8063,TCGA-CD-A4MH-01,STAD,0.379066399280904,6.96539390776466
8064,TCGA-CG-4301-01,STAD,0.351967480859441,6.88042153549283
8065,TCGA-CG-4304-01,STAD,0.344033091528057,6.81449440720158
8066,TCGA-CG-4305-01,STAD,0.839959587489532,6.80777578895558
8067,TCGA-CG-4306-01,STAD,0.860207990505825,7.12772479193018
8068,TCGA-CG-4436-01,STAD,0.374844741289734,7.32580069977908
8069,TCGA-CG-4437-01,STAD,0.376734904998522,6.00643467252836
8070,TCGA-CG-4438-01,STAD,0.372617844126292,7.02896148052682
8071,TCGA-CG-4440-01,STAD,0.375845724667824,7.24094012812792
8072,TCGA-CG-4441-01,STAD,0.37684601401632,6.02754962929756
8073,TCGA-CG-4442-01,STAD,1.16130726372093,7.00509124958054
8074,TCGA-CG-4443-01,STAD,0.363002822988679,6.86185587992142
8075,TCGA-CG-4444-01,STAD,0.377512488485005,6.42237805379319
8076,TCGA-CG-4460-01,STAD,1.00726727549147,6.76859552469726
8077,TCGA-CG-4462-01,STAD,0.349931373360115,6.14117063641712
8078,TCGA-CG-4465-01,STAD,0.838669450993192,7.10566535792914
8079,TCGA-CG-4466-01,STAD,0.399553938384354,7.14102886970202
8080,TCGA-CG-4469-01,STAD,0.359521170427595,7.20990708886212
8081,TCGA-CG-4475-01,STAD,0.357157848719754,7.33959946393261
8082,TCGA-CG-4476-01,STAD,0.357045212966808,7.25122779413332
8083,TCGA-CG-4477-01,STAD,0.3426685182025,6.81102841479305
8084,TCGA-CG-5716-01,STAD,0.376957114477727,5.39754337012104
8085,TCGA-CG-5717-01,STAD,0.339365460967944,5.36770228096474
8086,TCGA-CG-5718-01,STAD,0.361319201557216,5.81504782053971
8087,TCGA-CG-5719-01,STAD,0.349478514519109,5.799241282544
8088,TCGA-CG-5720-01,STAD,0.345850517219489,6.33624190531649
8089,TCGA-CG-5721-01,STAD,0.948600847493356,6.0184752469192
8090,TCGA-CG-5722-01,STAD,0.347779026702262,5.92309872479981
8091,TCGA-CG-5723-01,STAD,0.875150958058677,6.50739219053314
8092,TCGA-CG-5724-01,STAD,0.371391583924212,6.52257213125179
8093,TCGA-CG-5725-01,STAD,0.424922088210688,6.43472494689981
8094,TCGA-CG-5726-01,STAD,1.23738015765315,6.45193397394163
8095,TCGA-CG-5732-01,STAD,0.347212085585645,5.42106524161182
8096,TCGA-CG-5734-01,STAD,0.346417993543876,5.17153453829695
8097,TCGA-D7-5577-01,STAD,0.341758085078721,6.52837239070717
8098,TCGA-D7-5578-01,STAD,0.346531462028019,5.86082369619973
8099,TCGA-D7-6519-01,STAD,0.404358194833312,6.71183002687271
8100,TCGA-D7-6520-01,STAD,0.375400928906357,6.1947399378581
8101,TCGA-D7-6521-01,STAD,0.384823458729755,5.90391850438876
8102,TCGA-D7-6522-01,STAD,0.362554049350754,5.50016810706822
8103,TCGA-D7-6524-01,STAD,0.371503105204436,6.10794757267768
8104,TCGA-D7-6525-01,STAD,0.367035516155009,6.43325704388896
8105,TCGA-D7-6526-01,STAD,0.366476093510096,6.75229132121014
8106,TCGA-D7-6527-01,STAD,0.370833848176403,5.45797223623161
8107,TCGA-D7-6528-01,STAD,0.400647220522828,7.06315215393326
8108,TCGA-D7-6815-01,STAD,0.399006986472397,6.54302478615989
8109,TCGA-D7-6818-01,STAD,0.369159346064531,5.84179908305186
8110,TCGA-D7-6822-01,STAD,0.419646752531434,7.18522026885571
8111,TCGA-D7-8570-01,STAD,0.405556763343757,6.11322240864734
8112,TCGA-D7-8572-01,STAD,0.401302792349114,6.31284539083279
8113,TCGA-D7-8573-01,STAD,0.410123978412927,6.18669608588962
8114,TCGA-D7-8574-01,STAD,0.405774577949876,5.88134835473047
8115,TCGA-D7-8575-01,STAD,0.372283512880528,6.55516471052221
8116,TCGA-D7-8576-01,STAD,0.414785005552843,6.37720168194349
8117,TCGA-D7-8578-01,STAD,0.388244653392299,6.17494533570515
8118,TCGA-D7-8579-01,STAD,0.374733478031214,5.6406309395434
8119,TCGA-D7-A4YU-01,STAD,0.396488333440545,7.15440735843597
8120,TCGA-D7-A4YX-01,STAD,0.385375813359913,7.21350384670424
8121,TCGA-D7-A4Z0-01,STAD,0.403704010250962,5.32513113525346
8122,TCGA-D7-A6EV-01,STAD,0.412185359156707,6.94203953622097
8123,TCGA-D7-A6EX-01,STAD,0.412727338591643,7.01165771282714
8124,TCGA-D7-A6EY-01,STAD,0.801820860496117,6.42931851942303
8125,TCGA-D7-A6EZ-01,STAD,0.397912460176906,6.78434849258143
8126,TCGA-D7-A6F0-01,STAD,0.42320164970806,7.09329142698734
8127,TCGA-D7-A6F2-01,STAD,0.389566811762726,6.07047148059428
8128,TCGA-D7-A747-01,STAD,0.424707145564151,5.54613657726282
8129,TCGA-D7-A748-01,STAD,0.398788147633769,5.16431128012071
8130,TCGA-D7-A74A-01,STAD,0.426640477504461,6.12185701681991
8131,TCGA-EQ-8122-01,STAD,0.387252238833504,6.34590682557712
8132,TCGA-F1-6177-01,STAD,1.26008589249268,7.04682970157639
8133,TCGA-F1-6874-01,STAD,0.850159327705571,6.50807818806236
8134,TCGA-F1-6875-01,STAD,0.435201855887066,6.66092264692552
8135,TCGA-F1-A448-01,STAD,0.675635300767515,6.37019559843073
8136,TCGA-F1-A72C-01,STAD,0.411100789085413,6.25898170860004
8137,TCGA-FP-7735-01,STAD,0.448160917766045,6.2770997373846
8138,TCGA-FP-7829-01,STAD,0.414135532984451,7.44980930790142
8139,TCGA-FP-7916-01,STAD,0.368265482937493,6.61307023412494
8140,TCGA-FP-7998-01,STAD,0.410341104614087,6.02704213128275
8141,TCGA-FP-8099-01,STAD,0.41153471496007,6.54495808364242
8142,TCGA-FP-8209-01,STAD,0.408603179343371,5.45833788979288
8143,TCGA-FP-8210-01,STAD,0.366811773127127,5.65064822924526
8144,TCGA-FP-8211-01,STAD,0.408277085153046,6.12010973682348
8145,TCGA-FP-8631-01,STAD,0.415001431451972,6.83930135924004
8146,TCGA-FP-A4BF-01,STAD,0.411317768336971,6.61032871043493
8147,TCGA-FP-A8CX-01,STAD,0.417379975973023,5.87892452288001
8148,TCGA-FP-A9TM-01,STAD,0.411317768336971,6.39672660035694
8149,TCGA-HF-7131-01,STAD,0.431676441392633,6.56224198062358
8150,TCGA-HF-7132-01,STAD,0.804879608254672,6.63871413079172
8151,TCGA-HF-7133-01,STAD,0.452700852483844,6.53577988489871
8152,TCGA-HF-7134-01,STAD,0.408603179343371,6.94887621943057
8153,TCGA-HF-A5NB-01,STAD,1.2871767517316,6.42118233782786
8154,TCGA-HJ-7597-01,STAD,0.735175542253811,6.61966461917305
8155,TCGA-HU-8238-01,STAD,0.421371433000894,5.47542644234015
8156,TCGA-HU-8244-01,STAD,0.434134457909336,5.6313702120867
8157,TCGA-HU-8249-01,STAD,0.380618638177376,7.63750475589287
8158,TCGA-HU-8602-01,STAD,0.986665773696914,7.24414772661532
8159,TCGA-HU-8604-01,STAD,0.397474417045898,6.73990008506985
8160,TCGA-HU-8608-01,STAD,0.40533891584755,6.90309095968142
8161,TCGA-HU-8610-01,STAD,0.418567779299712,6.11900471471753
8162,TCGA-HU-A4G2-01,STAD,0.393635855624358,6.70383068736972
8163,TCGA-HU-A4G3-01,STAD,0.387031609525704,5.74305359639634
8164,TCGA-HU-A4G8-01,STAD,0.937043014451019,7.20756414938558
8165,TCGA-HU-A4G9-01,STAD,1.09929520433778,6.18936318511998
8166,TCGA-HU-A4GC-01,STAD,0.386700602287613,6.45109643262131
8167,TCGA-HU-A4GD-01,STAD,0.425244442148101,6.95120436010643
8168,TCGA-HU-A4GF-01,STAD,0.414785005552843,7.34415275937338
8169,TCGA-HU-A4GH-01,STAD,0.429749850800216,6.46442265519616
8170,TCGA-HU-A4GJ-01,STAD,0.384491944414584,5.99278854067166
8171,TCGA-HU-A4GP-01,STAD,0.411643176039014,6.22582058916224
