,Samlpe,Type,TMB.score,Genes
380,TCGA-S5-A6DX-01,BLCA,16.403104599,6.53620433583042
381,TCGA-S5-AA26-01,BLCA,6.2168093334,6.52476875003564
382,TCGA-SY-A9G0-01,BLCA,1.1504999922,6.89086611212027
383,TCGA-SY-A9G5-01,BLCA,26.440438708,6.89223595725123
384,TCGA-UY-A78K-01,BLCA,21.409015642,7.66100216757776
385,TCGA-UY-A78L-01,BLCA,5.1829396911,7.10518204243101
386,TCGA-UY-A78M-01,BLCA,4.106366869,7.04095259126576
387,TCGA-UY-A78N-01,BLCA,6.6818246252,7.8331228526629
388,TCGA-UY-A78O-01,BLCA,4.9490989698,6.39763635581818
389,TCGA-UY-A78P-01,BLCA,7.1909004449,6.8790157213602
390,TCGA-UY-A8OB-01,BLCA,9.2474806744,7.4956775876169
391,TCGA-UY-A8OC-01,BLCA,2.5932402702,7.0443832550151
392,TCGA-UY-A8OD-01,BLCA,2.56718491,6.39605373573811
393,TCGA-UY-A9PA-01,BLCA,4.0781990861,6.89282976361043
394,TCGA-UY-A9PB-01,BLCA,13.649651229,7.55041617424118
395,TCGA-UY-A9PD-01,BLCA,7.5937379144,7.20787320424359
396,TCGA-UY-A9PE-01,BLCA,5.6443484625,6.8612263010809
397,TCGA-UY-A9PF-01,BLCA,11.596727855,6.15314026866062
398,TCGA-UY-A9PH-01,BLCA,9.0960897545,7.32504536826799
399,TCGA-XF-A8HB-01,BLCA,2.0562388065,6.89156749137218
400,TCGA-XF-A8HC-01,BLCA,3.4464768204,6.76040644800701
401,TCGA-XF-A8HD-01,BLCA,12.20564412,7.39898662345742
402,TCGA-XF-A8HE-01,BLCA,10.590178974,6.89241470498367
403,TCGA-XF-A8HF-01,BLCA,4.2280610067,6.71327731808896
404,TCGA-XF-A8HG-01,BLCA,7.9162097599,6.9336593942502
405,TCGA-XF-A8HH-01,BLCA,2.2941310286,6.58632606518488
406,TCGA-XF-A8HI-01,BLCA,1.8514159766,7.05773995217442
407,TCGA-XF-A9SH-01,BLCA,1.0891374688,6.01454309584634
408,TCGA-XF-A9SI-01,BLCA,9.1170338697,7.46078522862882
409,TCGA-XF-A9SJ-01,BLCA,7.219284227,6.7906165263703
410,TCGA-XF-A9SK-01,BLCA,3.9645461786,6.66238107598115
411,TCGA-XF-A9SL-01,BLCA,2.1751702025,6.52210239339022
412,TCGA-XF-A9SM-01,BLCA,6.1003310121,7.54170979338455
413,TCGA-XF-A9SP-01,BLCA,8.0726057068,6.70883193860553
414,TCGA-XF-A9ST-01,BLCA,15.865212808,8.17764430472063
415,TCGA-XF-A9SU-01,BLCA,1.5102698653,7.07916381262858
416,TCGA-XF-A9SV-01,BLCA,1.7656527443,6.98683942957859
417,TCGA-XF-A9SW-01,BLCA,1.1596038643,6.79487320980277
418,TCGA-XF-A9SX-01,BLCA,2.8634591744,6.89840054351544
419,TCGA-XF-A9SY-01,BLCA,11.329457393,7.80444142753286
420,TCGA-XF-A9SZ-01,BLCA,5.8165894453,6.98625583530958
421,TCGA-XF-A9T0-01,BLCA,19.938321854,7.0424636348851
422,TCGA-XF-A9T2-01,BLCA,2.3678661993,7.56132977007326
423,TCGA-XF-A9T3-01,BLCA,10.693390878,7.56309905508045
424,TCGA-XF-A9T4-01,BLCA,0.9788254663,7.02910178794509
425,TCGA-XF-A9T5-01,BLCA,19.131154556,7.74874154552866
426,TCGA-XF-A9T6-01,BLCA,8.9654546572,7.45933495847925
427,TCGA-XF-A9T8-01,BLCA,18.952373732,7.03808543583355
428,TCGA-XF-AAME-01,BLCA,0.4107110406,6.89219816529318
429,TCGA-XF-AAMG-01,BLCA,27.396961619,7.742948512502
430,TCGA-XF-AAMH-01,BLCA,1.6775058868,6.74561318329054
431,TCGA-XF-AAMJ-01,BLCA,1.0442678181,7.08374430414653
432,TCGA-XF-AAML-01,BLCA,13.485668388,7.94466973141916
433,TCGA-XF-AAMQ-01,BLCA,5.1441580433,7.48743930505499
434,TCGA-XF-AAMR-01,BLCA,2.5913663325,6.65003426068933
435,TCGA-XF-AAMT-01,BLCA,2.9421341064,7.48154952780832
436,TCGA-XF-AAMW-01,BLCA,0.7169065197,7.10426596275433
437,TCGA-XF-AAMX-01,BLCA,9.160613611,7.48814630009755
438,TCGA-XF-AAMY-01,BLCA,3.1355681842,7.13808848748297
439,TCGA-XF-AAMZ-01,BLCA,7.2279455054,6.85495142009126
440,TCGA-XF-AAN0-01,BLCA,11.451544412,6.4919793773552
441,TCGA-XF-AAN1-01,BLCA,2.1202496084,7.15929726011443
442,TCGA-XF-AAN2-01,BLCA,11.412225438,7.59121157348649
443,TCGA-XF-AAN3-01,BLCA,3.7967035489,6.99262965024317
444,TCGA-XF-AAN4-01,BLCA,0.99813293,6.63252160750443
445,TCGA-XF-AAN5-01,BLCA,8.7161456429,7.9558129130143
446,TCGA-XF-AAN7-01,BLCA,4.3961265866,8.64655143646561
447,TCGA-XF-AAN8-01,BLCA,0,6.36110070959046
448,TCGA-YC-A89H-01,BLCA,40.10518665,6.92750556291451
449,TCGA-YC-A8S6-01,BLCA,2.6576366081,6.75620185065886
450,TCGA-YC-A9TC-01,BLCA,3.3431326994,7.81316704333164
451,TCGA-YF-AA3L-01,BLCA,8.1617849885,6.54479815905736
452,TCGA-YF-AA3M-01,BLCA,4.1430156144,7.90829061988367
453,TCGA-ZF-A9R0-01,BLCA,5.110799564,6.07004296691156
454,TCGA-ZF-A9R1-01,BLCA,2.4602577612,7.41329973814536
455,TCGA-ZF-A9R2-01,BLCA,3.8369684783,7.55174088926585
456,TCGA-ZF-A9R3-01,BLCA,2.3242773852,6.78154656990859
457,TCGA-ZF-A9R4-01,BLCA,6.9852321637,7.03706740005448
458,TCGA-ZF-A9R5-01,BLCA,3.0963936718,6.95977324984001
459,TCGA-ZF-A9R7-01,BLCA,18.224541179,6.23748472483313
460,TCGA-ZF-A9R9-01,BLCA,5.0463551537,5.97477910905913
461,TCGA-ZF-A9RC-01,BLCA,24.083749414,7.19130172714381
462,TCGA-ZF-A9RD-01,BLCA,4.6234318051,7.20314668827367
463,TCGA-ZF-A9RE-01,BLCA,1.7287799931,7.12528021096011
464,TCGA-ZF-A9RF-01,BLCA,6.6528163981,7.86133800051073
465,TCGA-ZF-A9RL-01,BLCA,8.5118216739,7.06217427335339
466,TCGA-ZF-A9RM-01,BLCA,2.319879376,7.80071814976496
467,TCGA-ZF-A9RN-01,BLCA,4.9315691383,7.83673659105131
468,TCGA-ZF-AA4N-01,BLCA,4.2297096954,7.11195562844751
469,TCGA-ZF-AA4R-01,BLCA,1.7431381367,7.91362891352953
470,TCGA-ZF-AA4T-01,BLCA,2.5865198497,8.60357525078807
471,TCGA-ZF-AA4U-01,BLCA,1.5756387709,7.3949525048828
472,TCGA-ZF-AA4V-01,BLCA,16.678066361,7.81548439108786
473,TCGA-ZF-AA4W-01,BLCA,14.310632669,7.00292900226941
474,TCGA-ZF-AA4X-01,BLCA,16.528277729,7.37840560334668
475,TCGA-ZF-AA51-01,BLCA,18.09658456,6.72499818772876
476,TCGA-ZF-AA52-01,BLCA,2.9887394571,6.63824809055999
477,TCGA-ZF-AA53-01,BLCA,4.326729117,6.90597730049556
478,TCGA-ZF-AA54-01,BLCA,4.9964776347,6.36971751410421
479,TCGA-ZF-AA56-01,BLCA,2.8803732188,7.17918838676602
480,TCGA-ZF-AA58-01,BLCA,5.9066073227,7.14738326183441
481,TCGA-ZF-AA5H-01,BLCA,1.596450046,7.16137160884284
482,TCGA-ZF-AA5N-01,BLCA,1.4336387181,6.56636952569992
483,TCGA-ZF-AA5P-01,BLCA,1.1674893063,6.48519047415244
484,TCGA-AC-A6IX-06,BRCA,0,7.12305984149055
485,TCGA-E2-A15A-06,BRCA,0,8.1554978270989
486,TCGA-E2-A15E-06,BRCA,0,7.83972971580553
487,TCGA-E2-A15K-06,BRCA,0,7.6706211346873
488,TCGA-3C-AAAU-01,BRCA,0.4599109217,7.20641411388331
489,TCGA-3C-AALI-01,BRCA,9.4581120625,6.98962244478617
490,TCGA-3C-AALJ-01,BRCA,0.531066261,7.29595864602672
491,TCGA-3C-AALK-01,BRCA,1.0240840592,7.11893320829117
492,TCGA-4H-AAAK-01,BRCA,0.356355448,7.41190979973518
493,TCGA-5L-AAT0-01,BRCA,2.8156740745,7.43331713125536
494,TCGA-5T-A9QA-01,BRCA,0.5866710857,6.92452368784356
495,TCGA-A1-A0SB-01,BRCA,0.4197833834,7.11155737349452
496,TCGA-A1-A0SD-01,BRCA,0.8069664243,7.5363725590027
497,TCGA-A1-A0SE-01,BRCA,0.6661473109,7.62220694242249
498,TCGA-A1-A0SF-01,BRCA,1.2426060163,7.74752580182445
499,TCGA-A1-A0SG-01,BRCA,0.7850498726,7.29437378434625
500,TCGA-A1-A0SH-01,BRCA,2.2953809121,6.61225381466966
501,TCGA-A1-A0SI-01,BRCA,4.9514664206,7.38015450615109
502,TCGA-A1-A0SJ-01,BRCA,0.7998513556,7.56706423249509
503,TCGA-A1-A0SK-01,BRCA,1.5644644579,8.88045049190307
504,TCGA-A1-A0SM-01,BRCA,0.4893720173,7.29929767468306
505,TCGA-A1-A0SN-01,BRCA,1.4425310939,7.82997711948587
506,TCGA-A1-A0SO-01,BRCA,6.812409911,8.62597662388748
507,TCGA-A1-A0SP-01,BRCA,1.3785389839,7.6721273224469
508,TCGA-A1-A0SQ-01,BRCA,0.7403571856,6.87576794182404
509,TCGA-A2-A04N-01,BRCA,1.06430765,7.64230703932658
510,TCGA-A2-A04P-01,BRCA,3.1960668164,5.9786306411293
511,TCGA-A2-A04Q-01,BRCA,0.8821999508,7.21051786204963
512,TCGA-A2-A04R-01,BRCA,2.0301540731,8.2512372632423
513,TCGA-A2-A04T-01,BRCA,2.2350070282,7.22822511305672
514,TCGA-A2-A04U-01,BRCA,1.284262659,7.64296531907801
515,TCGA-A2-A04V-01,BRCA,0.6845698414,7.88887802315469
516,TCGA-A2-A04W-01,BRCA,3.2945106694,6.73047227032657
517,TCGA-A2-A04X-01,BRCA,0.6957831952,7.00469257947932
518,TCGA-A2-A04Y-01,BRCA,1.1531122486,6.99157592393873
519,TCGA-A2-A0CK-01,BRCA,0.2597253692,7.23850119495855
520,TCGA-A2-A0CL-01,BRCA,2.7611496698,7.86437789880505
521,TCGA-A2-A0CM-01,BRCA,1.4857578821,7.7936153619082
522,TCGA-A2-A0CO-01,BRCA,0,6.50807883505511
523,TCGA-A2-A0CP-01,BRCA,0.9794110175,6.77481633170517
524,TCGA-A2-A0CQ-01,BRCA,0.8180317986,7.36965412231903
525,TCGA-A2-A0CR-01,BRCA,2.4140831202,6.66381383184036
526,TCGA-A2-A0CS-01,BRCA,0.8187691902,7.4965035682982
527,TCGA-A2-A0CT-01,BRCA,2.1293902704,8.13069841415939
528,TCGA-A2-A0CU-01,BRCA,1.1425584375,7.56749538420159
529,TCGA-A2-A0CV-01,BRCA,0.5472549146,7.30296993143643
530,TCGA-A2-A0CW-01,BRCA,1.5116583818,9.31141492124471
531,TCGA-A2-A0CX-01,BRCA,6.5506572324,7.28023559489314
532,TCGA-A2-A0CZ-01,BRCA,0.6319097268,6.38081054306659
533,TCGA-A2-A0D0-01,BRCA,1.9782890989,7.60635924645408
534,TCGA-A2-A0D1-01,BRCA,1.2201398728,7.19857703278218
535,TCGA-A2-A0D2-01,BRCA,2.148312085,7.41231763967842
536,TCGA-A2-A0D3-01,BRCA,0.6809125001,7.43805369019768
537,TCGA-A2-A0D4-01,BRCA,0.8408921529,7.30190476602111
538,TCGA-A2-A0EM-01,BRCA,0.704183478,7.41436528985849
539,TCGA-A2-A0EN-01,BRCA,0.8178281521,6.72192320158324
540,TCGA-A2-A0EO-01,BRCA,0.6141517251,7.10917647501716
541,TCGA-A2-A0EP-01,BRCA,0.1070115738,6.86186827001508
542,TCGA-A2-A0EQ-01,BRCA,5.0093602892,7.21802614278082
543,TCGA-A2-A0ER-01,BRCA,0.6863029658,7.54144936040883
544,TCGA-A2-A0ES-01,BRCA,0.2172766673,7.04310715573088
545,TCGA-A2-A0ET-01,BRCA,1.0616759693,7.54072316347481
546,TCGA-A2-A0EU-01,BRCA,1.2090966386,8.37543460708076
547,TCGA-A2-A0EV-01,BRCA,1.7181579022,7.37187683506912
548,TCGA-A2-A0EW-01,BRCA,0.3787188159,7.34081671849809
549,TCGA-A2-A0EX-01,BRCA,0.6780974437,7.29118176042349
550,TCGA-A2-A0EY-01,BRCA,4.9957997303,6.99997807394576
551,TCGA-A2-A0ST-01,BRCA,0.3281643349,7.21863477486784
552,TCGA-A2-A0SU-01,BRCA,0.7871137002,7.76289771345408
553,TCGA-A2-A0SV-01,BRCA,0.8534174838,7.70646192896587
554,TCGA-A2-A0SW-01,BRCA,1.6322617535,7.02113480265784
555,TCGA-A2-A0SX-01,BRCA,0.5846690785,7.09123005172282
556,TCGA-A2-A0SY-01,BRCA,2.9841499697,7.36637214386804
557,TCGA-A2-A0T0-01,BRCA,4.5534725379,7.55054030808318
558,TCGA-A2-A0T1-01,BRCA,0.583968922,7.219842938527
559,TCGA-A2-A0T2-01,BRCA,0.7405556347,7.3195893371188
560,TCGA-A2-A0T3-01,BRCA,0.783959648,8.88218044525251
561,TCGA-A2-A0T4-01,BRCA,0.746464146,7.50560910500227
562,TCGA-A2-A0T5-01,BRCA,0.4121031848,7.34443737573921
563,TCGA-A2-A0T6-01,BRCA,0.485905052,6.98395333266507
564,TCGA-A2-A0T7-01,BRCA,0.5344462214,7.46128920547747
565,TCGA-A2-A0YC-01,BRCA,0.5662538892,7.463344578897
566,TCGA-A2-A0YD-01,BRCA,1.6481395599,7.29963403845064
567,TCGA-A2-A0YE-01,BRCA,0.6954492981,6.6594754230582
568,TCGA-A2-A0YF-01,BRCA,0.6150670155,7.44938601405509
569,TCGA-A2-A0YG-01,BRCA,1.3287053947,8.42087284404161
570,TCGA-A2-A0YH-01,BRCA,1.8941923715,7.36663797717713
571,TCGA-A2-A0YI-01,BRCA,0.3021514502,7.51493665433533
572,TCGA-A2-A0YJ-01,BRCA,2.0366471334,7.98922683782321
573,TCGA-A2-A0YK-01,BRCA,7.954597121,6.94809690827956
574,TCGA-A2-A0YL-01,BRCA,0.5713955005,7.53821782205831
575,TCGA-A2-A0YM-01,BRCA,1.9502006784,7.96694215703355
576,TCGA-A2-A0YT-01,BRCA,1.550176812,7.12376538261115
577,TCGA-A2-A1FV-01,BRCA,1.0636602071,8.7576375916722
578,TCGA-A2-A1FW-01,BRCA,1.701164754,7.89547946917473
579,TCGA-A2-A1FX-01,BRCA,0.5622872921,8.23130629215255
580,TCGA-A2-A1FZ-01,BRCA,0.6202704784,7.55016692126378
581,TCGA-A2-A1G0-01,BRCA,0.5504280583,7.57529407890631
582,TCGA-A2-A1G1-01,BRCA,0.7206373605,7.49717309395488
583,TCGA-A2-A1G4-01,BRCA,0.7849978879,8.31731341095077
584,TCGA-A2-A1G6-01,BRCA,0.2247251674,7.22607052437369
585,TCGA-A2-A259-01,BRCA,0.5655177956,7.45102515523738
586,TCGA-A2-A25A-01,BRCA,2.4228671782,7.50638321200614
587,TCGA-A2-A25B-01,BRCA,2.4088564198,7.98408967784236
588,TCGA-A2-A25C-01,BRCA,0.9428252559,8.02930460326251
589,TCGA-A2-A25D-01,BRCA,1.3472844539,7.61761337062674
590,TCGA-A2-A25E-01,BRCA,1.3904872196,7.42436665519849
591,TCGA-A2-A25F-01,BRCA,0.0592756088,7.24797621785418
592,TCGA-A2-A3KC-01,BRCA,0,7.38925941544496
593,TCGA-A2-A3KD-01,BRCA,0.1772172671,7.01059603982444
594,TCGA-A2-A3XS-01,BRCA,0,7.74054382643182
595,TCGA-A2-A3XT-01,BRCA,1.3983792959,7.64070011114761
596,TCGA-A2-A3XU-01,BRCA,0.3679943615,7.48234723972983
597,TCGA-A2-A3XV-01,BRCA,0.7831433516,6.42122205888059
598,TCGA-A2-A3XW-01,BRCA,0.108372779,5.77383907634178
599,TCGA-A2-A3XX-01,BRCA,0.6233116717,7.46472354516039
600,TCGA-A2-A3XY-01,BRCA,0,7.26907046101239
601,TCGA-A2-A3XZ-01,BRCA,0.6613724974,7.64770177171792
602,TCGA-A2-A3Y0-01,BRCA,3.0136763431,7.72590580932574
603,TCGA-A2-A4RW-01,BRCA,0,7.23323109942249
604,TCGA-A2-A4RX-01,BRCA,0,6.66191033528005
605,TCGA-A2-A4RY-01,BRCA,0,7.02269715713839
606,TCGA-A2-A4S0-01,BRCA,0,7.05518488482277
607,TCGA-A2-A4S1-01,BRCA,1.4862162757,6.83975272284504
608,TCGA-A2-A4S2-01,BRCA,0.5605026502,7.1749826676097
609,TCGA-A2-A4S3-01,BRCA,1.1785357455,6.81033769770272
610,TCGA-A7-A0CD-01,BRCA,0.5506233806,6.90109825389804
611,TCGA-A7-A0CE-01,BRCA,2.5328801769,8.29680200064716
612,TCGA-A7-A0CG-01,BRCA,1.0055289639,6.95059613009754
613,TCGA-A7-A0CH-01,BRCA,0.810116334,7.42608365945912
614,TCGA-A7-A0CJ-01,BRCA,1.5151036224,7.65868888810307
615,TCGA-A7-A0D9-01,BRCA,0.5654059522,7.75605689701342
616,TCGA-A7-A0DA-01,BRCA,3.521748092,6.87179306993976
617,TCGA-A7-A0DB-01,BRCA,0.5559549783,7.04278644018281
618,TCGA-A7-A13D-01,BRCA,1.7881989243,7.52026656152899
619,TCGA-A7-A13E-01,BRCA,1.0175414191,7.41923946854346
620,TCGA-A7-A13F-01,BRCA,0.9238514883,7.67859612258862
621,TCGA-A7-A13G-01,BRCA,0.5462920556,5.61878263596685
622,TCGA-A7-A13H-01,BRCA,0,7.02861717544016
623,TCGA-A7-A26E-01,BRCA,0.8261143081,8.00194537159478
624,TCGA-A7-A26F-01,BRCA,0.9086859243,5.76738962347334
625,TCGA-A7-A26G-01,BRCA,1.2424572859,7.79892415770783
626,TCGA-A7-A26H-01,BRCA,3.0424421318,8.160721549473
627,TCGA-A7-A26I-01,BRCA,1.0392526331,4.80466130937359
628,TCGA-A7-A26J-01,BRCA,0.3712054681,7.91439329773843
629,TCGA-A7-A2KD-01,BRCA,0.573835705,7.56237650642588
630,TCGA-A7-A3IY-01,BRCA,0,7.62373470007559
631,TCGA-A7-A3IZ-01,BRCA,0,7.83758621110152
632,TCGA-A7-A3J0-01,BRCA,0,7.00225688635755
633,TCGA-A7-A3J1-01,BRCA,0,7.41722659234117
634,TCGA-A7-A3RF-01,BRCA,0.4022285494,6.73133224594249
635,TCGA-A7-A425-01,BRCA,0.5402395461,7.2293792022626
636,TCGA-A7-A426-01,BRCA,0,7.22746236203484
637,TCGA-A7-A4SA-01,BRCA,0,7.75639490253119
638,TCGA-A7-A4SB-01,BRCA,0,7.86835517130838
639,TCGA-A7-A4SC-01,BRCA,0.5536794067,6.91601855483316
640,TCGA-A7-A4SD-01,BRCA,0.8159007198,7.1235739929257
641,TCGA-A7-A4SE-01,BRCA,1.7770664889,6.85190487194388
642,TCGA-A7-A4SF-01,BRCA,0,8.00523258876072
643,TCGA-A7-A56D-01,BRCA,2.455005011,6.19882145742462
644,TCGA-A7-A5ZV-01,BRCA,3.6399392615,6.42885023254317
645,TCGA-A7-A5ZW-01,BRCA,0.5601265366,7.63241208364845
646,TCGA-A7-A5ZX-01,BRCA,0.5820232885,7.08488866492358
647,TCGA-A7-A6VV-01,BRCA,0.9331064609,7.7545973584049
648,TCGA-A7-A6VW-01,BRCA,1.233883992,8.80619140085759
649,TCGA-A7-A6VX-01,BRCA,2.3663551271,7.315242742263
650,TCGA-A7-A6VY-01,BRCA,1.8855646284,7.98446371882702
651,TCGA-A8-A06N-01,BRCA,0.9207165896,7.97671337945781
652,TCGA-A8-A06O-01,BRCA,1.9435329693,6.93093280029911
653,TCGA-A8-A06P-01,BRCA,0.9225548257,7.1297284269874
654,TCGA-A8-A06Q-01,BRCA,5.7946261675,8.10968610972274
655,TCGA-A8-A06R-01,BRCA,1.5994253174,7.89801928949231
656,TCGA-A8-A06T-01,BRCA,0.7298299665,8.00939797551921
657,TCGA-A8-A06U-01,BRCA,1.7550158277,6.89435636613068
658,TCGA-A8-A06X-01,BRCA,5.2524181599,8.25391487490559
659,TCGA-A8-A06Y-01,BRCA,0.7674827034,7.2941137501125
660,TCGA-A8-A06Z-01,BRCA,1.9101067894,7.87206372748295
661,TCGA-A8-A075-01,BRCA,1.8790572087,7.50238666122326
662,TCGA-A8-A076-01,BRCA,1.978684987,7.49804180438511
663,TCGA-A8-A079-01,BRCA,1.7025833473,7.00822273317283
664,TCGA-A8-A07B-01,BRCA,1.8495538346,6.69919745309994
665,TCGA-A8-A07C-01,BRCA,3.4367394152,7.62168668471505
666,TCGA-A8-A07E-01,BRCA,1.4016384453,7.41206956229544
667,TCGA-A8-A07F-01,BRCA,0.7496712017,8.17925967690984
668,TCGA-A8-A07G-01,BRCA,1.387742652,7.14941120840811
669,TCGA-A8-A07I-01,BRCA,1.116036587,7.19852026949305
670,TCGA-A8-A07J-01,BRCA,0.8790758694,6.92570171890083
671,TCGA-A8-A07L-01,BRCA,2.2668754155,8.37278975021877
672,TCGA-A8-A07O-01,BRCA,1.0402560671,7.89691395233081
673,TCGA-A8-A07P-01,BRCA,1.2524407321,7.37144624912593
674,TCGA-A8-A07U-01,BRCA,1.4838023601,7.44674206049903
675,TCGA-A8-A07W-01,BRCA,3.2987745587,7.28340866656726
676,TCGA-A8-A07Z-01,BRCA,0.449862495,6.97949594396747
677,TCGA-A8-A081-01,BRCA,2.6924955572,7.78960043443394
678,TCGA-A8-A082-01,BRCA,0.476117769,6.9757027931919
679,TCGA-A8-A083-01,BRCA,0.9313961845,7.10703298045836
680,TCGA-A8-A085-01,BRCA,1.8254238832,7.54010052214695
681,TCGA-A8-A086-01,BRCA,0.4823246989,7.4047260310844
682,TCGA-A8-A08A-01,BRCA,0.6152022091,7.11138816805435
683,TCGA-A8-A08B-01,BRCA,1.1921552489,7.72675761467549
684,TCGA-A8-A08C-01,BRCA,0,7.56037355749826
685,TCGA-A8-A08G-01,BRCA,1.3163900767,8.10409917613628
686,TCGA-A8-A08H-01,BRCA,3.0801288506,7.17441491850817
687,TCGA-A8-A08I-01,BRCA,0.9822035159,7.44282937202638
688,TCGA-A8-A08J-01,BRCA,0.9110771678,7.25959456756559
689,TCGA-A8-A08L-01,BRCA,5.819963233,6.85673205439445
690,TCGA-A8-A08O-01,BRCA,0.635603596,8.1985477969064
691,TCGA-A8-A08P-01,BRCA,1.7364070798,7.79564259409979
692,TCGA-A8-A08R-01,BRCA,5.5612884888,6.78701523013255
693,TCGA-A8-A08T-01,BRCA,1.1107340619,7.40714644074605
694,TCGA-A8-A08X-01,BRCA,0.8231874984,6.26062663159542
695,TCGA-A8-A08Z-01,BRCA,0.810204447,7.56350496958764
696,TCGA-A8-A090-01,BRCA,0.9486375209,7.99550044311841
697,TCGA-A8-A091-01,BRCA,0.4929971146,6.81997467983894
698,TCGA-A8-A092-01,BRCA,2.0782897876,7.26255976076263
699,TCGA-A8-A093-01,BRCA,2.560909915,7.80884474761803
700,TCGA-A8-A094-01,BRCA,5.0646788473,7.43700855618316
701,TCGA-A8-A095-01,BRCA,3.4620540151,8.43900065093641
702,TCGA-A8-A096-01,BRCA,0.7846643343,7.08978129284382
703,TCGA-A8-A097-01,BRCA,2.3948690709,7.52295867474004
704,TCGA-A8-A099-01,BRCA,0.848349779,7.35710007999653
705,TCGA-A8-A09A-01,BRCA,5.579933467,7.60629950694426
706,TCGA-A8-A09B-01,BRCA,1.1354067838,7.41568617694732
707,TCGA-A8-A09D-01,BRCA,1.0860358833,6.56042669635321
708,TCGA-A8-A09G-01,BRCA,6.3990854826,7.2859692781753
709,TCGA-A8-A09I-01,BRCA,3.2993730803,7.90133068736379
710,TCGA-A8-A09M-01,BRCA,3.51114068,6.90308726468968
711,TCGA-A8-A09N-01,BRCA,1.6210460286,8.15772873986655
712,TCGA-A8-A09Q-01,BRCA,3.6228702276,7.95994499522813
713,TCGA-A8-A09R-01,BRCA,1.8203624385,7.41443703734385
714,TCGA-A8-A09T-01,BRCA,0.6311620198,8.00070966365263
715,TCGA-A8-A09V-01,BRCA,0.6476022634,7.80788666781314
716,TCGA-A8-A09W-01,BRCA,2.1496504926,7.84261539003331
717,TCGA-A8-A09X-01,BRCA,1.3611816754,6.71770068425026
718,TCGA-A8-A09Z-01,BRCA,29.932535806,6.91008968139421
719,TCGA-A8-A0A1-01,BRCA,1.2557146603,7.46452777623887
720,TCGA-A8-A0A2-01,BRCA,0.6904468912,7.90326114511553
721,TCGA-A8-A0A4-01,BRCA,0.6123945284,7.27836381172504
722,TCGA-A8-A0A6-01,BRCA,0.7244184964,7.48433202002002
723,TCGA-A8-A0A7-01,BRCA,4.782553955,6.4588148897048
724,TCGA-A8-A0A9-01,BRCA,1.5065633597,7.97718822664467
725,TCGA-A8-A0AB-01,BRCA,0.7261163844,8.188648727252
726,TCGA-A8-A0AD-01,BRCA,0.7075221395,7.32170786148263
727,TCGA-AC-A23C-01,BRCA,3.1922502967,7.35742210573106
728,TCGA-AC-A23E-01,BRCA,0.4614668809,7.34746813010471
729,TCGA-AC-A23G-01,BRCA,0,6.94411507263149
730,TCGA-AC-A23H-01,BRCA,113.65363515,7.16779520473328
731,TCGA-AC-A2B8-01,BRCA,2.2509760602,7.37018481309083
732,TCGA-AC-A2BK-01,BRCA,1.6517541176,8.42756642177077
733,TCGA-AC-A2BM-01,BRCA,0.3502387063,8.29074855866727
734,TCGA-AC-A2FB-01,BRCA,0.2749645762,7.11948641159744
735,TCGA-AC-A2FE-01,BRCA,0,7.51359410722671
736,TCGA-AC-A2FF-01,BRCA,0.2507115429,7.40939359280725
737,TCGA-AC-A2FG-01,BRCA,0.8370943673,7.05651196579628
738,TCGA-AC-A2FK-01,BRCA,0,6.91825984197827
739,TCGA-AC-A2FM-01,BRCA,0,7.8254459143226
740,TCGA-AC-A2FO-01,BRCA,0.6383388149,6.93453206774756
741,TCGA-AC-A2QH-01,BRCA,0.6230285042,6.09012406930612
742,TCGA-AC-A2QI-01,BRCA,0,7.33959515011558
743,TCGA-AC-A2QJ-01,BRCA,0,6.09667507697142
744,TCGA-AC-A3BB-01,BRCA,0,7.18928699423529
745,TCGA-AC-A3EH-01,BRCA,0,7.23977393444612
746,TCGA-AC-A3HN-01,BRCA,0.2275029033,7.08297712368099
747,TCGA-AC-A3OD-01,BRCA,0.5164208934,4.71912630701659
748,TCGA-AC-A3QP-01,BRCA,0.4443615661,6.86007605246823
749,TCGA-AC-A3QQ-01,BRCA,0.5190246204,4.84903944076642
750,TCGA-AC-A3TM-01,BRCA,0,7.07684590729571
751,TCGA-AC-A3TN-01,BRCA,0,7.09754617317509
752,TCGA-AC-A3W5-01,BRCA,2.2853892469,7.42393099614264
753,TCGA-AC-A3W6-01,BRCA,0,7.28199729715598
754,TCGA-AC-A3W7-01,BRCA,0,7.0634080203659
755,TCGA-AC-A3YI-01,BRCA,0.2640097604,6.82955081323826
756,TCGA-AC-A3YJ-01,BRCA,0.3310156062,7.22214190898222
757,TCGA-AC-A4ZE-01,BRCA,0.9538175213,7.26796045848466
758,TCGA-AC-A5EH-01,BRCA,2.7416780567,7.40757514621701
759,TCGA-AC-A5XS-01,BRCA,8.5654779626,7.27471154723992
760,TCGA-AC-A5XU-01,BRCA,1.1267618071,7.62009529130901
761,TCGA-AC-A62V-01,BRCA,1.3868682027,7.55250858181144
762,TCGA-AC-A62X-01,BRCA,1.1339944269,7.44529276031325
763,TCGA-AC-A62Y-01,BRCA,1.2322678891,7.54875937727198
764,TCGA-AC-A6IV-01,BRCA,0.3191416585,7.02601351559293
765,TCGA-AC-A6IW-01,BRCA,2.5389964686,7.4438262808504
